Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY02,OUT013,4192.8125
NCA29,OUT045,2627.3125
NCX17,OUT046,3625.8125
FDM12,OUT045,2988.8125
FDI53,OUT027,4035.3125
NCU30,OUT049,2692.8125
FDC56,OUT027,3370.3125
FDK27,OUT018,1700.0
NCK18,OUT017,2743.3125
FDB52,OUT019,2181.3125
DRG25,OUT027,4431.3125
FDZ13,OUT049,990.8125
FDB57,OUT019,1706.3125
FDR40,OUT046,1404.3125
NCO14,OUT019,-1162.6875
NCN19,OUT045,2946.3125
FDQ28,OUT019,626.3125
FDO13,OUT018,2337.0
FDK48,OUT013,1297.8125
FDU07,OUT018,2146.0
FDW20,OUT046,1986.3125
FDV12,OUT010,-272.9375
FDH24,OUT013,2556.8125
FDV59,OUT049,3524.8125
FDK57,OUT045,1862.8125
FDL16,OUT027,2179.3125
NCQ17,OUT046,2433.8125
FDJ15,OUT018,2712.0
FDX24,OUT049,1622.8125
FDT47,OUT046,1612.3125
FDT10,OUT049,1146.8125
FDZ37,OUT018,1212.0
FDW43,OUT027,5132.3125
DRN36,OUT017,1634.8125
FDJ14,OUT045,1302.8125
FDA32,OUT013,3477.8125
FDJ38,OUT019,1187.3125
FDQ57,OUT017,2452.8125
NCQ41,OUT019,1127.3125
FDG56,OUT049,1130.8125
DRC13,OUT027,3485.3125
FDV55,OUT035,2452.5
FDQ49,OUT045,2492.8125
FDE29,OUT010,-955.9375
FDR03,OUT013,3353.8125
FDD45,OUT049,1588.8125
FDN38,OUT010,2054.0625
FDT56,OUT046,988.3125
FDT48,OUT045,3127.8125
FDU03,OUT049,3014.8125
FDC56,OUT010,-36.9375
NCO43,OUT027,3033.3125
FDQ27,OUT017,1797.8125
FDR03,OUT046,3334.3125
DRH23,OUT010,-1078.9375
FDG22,OUT045,630.8125
NCJ42,OUT013,1686.8125
FDR24,OUT046,1509.3125
FDW60,OUT035,3000.5
FDJ08,OUT013,3029.8125
DRL59,OUT018,578.0
FDG60,OUT010,1761.0625
FDW27,OUT017,2613.8125
FDX14,OUT018,969.0
FDC20,OUT013,966.8125
NCS29,OUT018,3846.0
FDJ56,OUT046,1583.3125
FDB20,OUT019,-644.6875
FDL28,OUT027,5124.3125
FDW01,OUT018,2136.0
FDL03,OUT046,3192.3125
FDX22,OUT049,3460.8125
FDJ21,OUT035,2506.5
FDR31,OUT045,2328.8125
FDG21,OUT035,2589.5
FDS22,OUT027,2229.3125
FDK08,OUT035,1778.5
FDE17,OUT018,2192.0
NCN30,OUT017,1633.3125
FDT50,OUT046,1604.3125
NCX42,OUT049,2685.8125
FDJ12,OUT035,3485.5
NCA18,OUT027,3305.3125
FDP23,OUT019,1558.3125
FDX12,OUT013,3904.8125
FDN40,OUT018,2159.0
FDV48,OUT035,1466.5
NCY54,OUT013,2705.8125
FDL16,OUT010,-1197.9375
FDR45,OUT018,3524.0
FDJ52,OUT046,2573.3125
DRG01,OUT017,1350.8125
FDP52,OUT013,3744.8125
FDU58,OUT017,3123.8125
FDL02,OUT045,1664.8125
FDG28,OUT013,3948.8125
FDA19,OUT035,2209.5
FDW46,OUT027,2581.3125
NCD43,OUT049,1745.8125
DRG39,OUT013,882.8125
NCF55,OUT049,694.8125
FDJ07,OUT046,1906.3125
FDE08,OUT046,2386.3125
FDP56,OUT019,-1062.6875
FDT45,OUT045,821.8125
FDF17,OUT018,2811.0
FDX44,OUT046,1420.3125
FDM28,OUT027,4301.3125
FDI36,OUT049,3288.8125
FDS07,OUT045,1782.8125
FDD36,OUT045,1825.8125
FDW11,OUT046,996.3125
FDN40,OUT049,2562.8125
NCQ18,OUT049,1630.8125
NCQ54,OUT017,2742.8125
NCS42,OUT045,1380.3125
DRH39,OUT010,-684.9375
FDC09,OUT027,3173.3125
FDT08,OUT010,490.0625
FDC08,OUT035,3747.5
FDT20,OUT017,740.8125
FDS35,OUT035,1185.5
FDX58,OUT018,2614.0
FDW58,OUT046,1719.3125
DRD27,OUT046,1595.3125
FDH32,OUT019,-334.6875
FDS26,OUT035,4279.5
FDQ31,OUT046,1456.3125
FDP11,OUT018,3185.0
FDD58,OUT017,1699.8125
FDM33,OUT045,3382.8125
FDZ16,OUT049,3224.8125
NCS29,OUT010,2222.8125
NCM18,OUT019,-947.6875
FDP11,OUT049,3562.8125
NCC42,OUT017,2335.3125
DRM23,OUT046,2711.3125
NCN55,OUT027,5209.3125
FDK46,OUT013,4111.8125
FDR01,OUT046,3194.3125
NCA05,OUT045,2314.3125
NCP43,OUT017,2909.3125
FDR12,OUT010,844.0625
FDQ01,OUT013,4103.8125
FDM13,OUT046,2092.3125
FDQ19,OUT017,4003.8125
FDK56,OUT019,1051.3125
NCX06,OUT010,969.8125
FDO56,OUT027,3401.3125
FDU45,OUT045,1788.8125
FDI16,OUT019,-964.6875
FDL32,OUT046,1846.3125
FDA07,OUT046,2026.3125
FDA14,OUT045,2280.8125
FDV46,OUT027,3699.3125
NCO07,OUT035,3496.5
NCP41,OUT046,1682.8125
FDY60,OUT018,2056.0
FDN38,OUT017,4099.8125
FDO15,OUT046,1276.3125
FDT60,OUT013,1979.8125
FDA55,OUT035,3738.5
FDE02,OUT010,-409.9375
DRJ39,OUT049,3579.8125
FDV34,OUT035,1418.5
FDS20,OUT027,4377.3125
FDF02,OUT027,3092.3125
FDW40,OUT017,2426.8125
NCB43,OUT046,2933.8125
FDR58,OUT017,1580.8125
DRJ59,OUT035,819.5
NCD30,OUT017,1687.3125
FDE14,OUT017,1739.8125
FDC28,OUT018,1471.0
FDU16,OUT018,1149.0
NCD19,OUT035,1083.5
FDU21,OUT046,650.3125
FDV59,OUT027,4894.3125
FDU03,OUT045,2865.8125
FDC33,OUT010,1248.0625
NCR42,OUT035,721.5
DRH59,OUT035,1358.5
NCM31,OUT035,2389.5
FDS50,OUT035,3663.5
FDP39,OUT046,861.3125
FDQ55,OUT013,1966.8125
FDV36,OUT019,118.3125
FDI05,OUT027,2729.3125
FDS45,OUT027,3223.3125
FDA39,OUT045,612.8125
FDC37,OUT010,-171.9375
FDJ60,OUT027,4141.3125
DRQ35,OUT046,1948.3125
NCJ06,OUT046,1897.8125
NCY42,OUT018,2010.0
DRM37,OUT049,3185.8125
FDR14,OUT045,758.8125
FDE51,OUT049,872.8125
FDT33,OUT017,2818.8125
FDR08,OUT013,1850.8125
FDE36,OUT010,734.0625
FDL22,OUT019,-425.6875
FDR44,OUT013,2183.8125
FDI56,OUT019,-469.6875
FDE47,OUT010,116.0625
FDV27,OUT010,-421.9375
FDV10,OUT049,856.8125
FDC40,OUT045,1256.8125
NCX41,OUT013,3358.8125
NCQ38,OUT027,3123.3125
FDV12,OUT027,3117.3125
FDE52,OUT017,1598.8125
FDG20,OUT027,4288.3125
FDV16,OUT027,2083.3125
FDI32,OUT017,1915.8125
FDJ32,OUT049,1118.8125
FDN39,OUT018,2493.0
FDY34,OUT017,2819.8125
FDC14,OUT035,894.5
FDA55,OUT017,3703.8125
FDZ50,OUT010,1014.0625
DRG13,OUT049,2711.8125
FDP01,OUT013,2516.8125
NCG54,OUT017,2818.8125
FDM13,OUT045,2038.8125
NCO18,OUT027,4265.3125
NCW41,OUT013,2514.8125
FDM52,OUT027,3820.3125
NCF55,OUT035,729.5
FDT09,OUT046,2160.3125
NCM19,OUT035,1911.5
FDW12,OUT018,2119.0
FDP15,OUT019,2165.3125
FDK36,OUT045,756.8125
FDZ25,OUT035,2941.5
NCW06,OUT049,3147.8125
FDW60,OUT046,2892.3125
DRC49,OUT013,2324.8125
NCT17,OUT035,3131.5
NCN06,OUT018,2297.0
FDC45,OUT013,2730.8125
DRJ47,OUT019,810.3125
NCF06,OUT045,3994.3125
FDE21,OUT010,-19.9375
DRG27,OUT013,693.8125
FDW40,OUT049,2394.8125
NCO53,OUT046,2891.8125
FDE23,OUT049,912.8125
FDQ16,OUT046,1747.3125
FDS26,OUT045,4021.8125
FDZ13,OUT010,-1091.9375
FDS14,OUT049,2592.8125
FDC10,OUT045,1877.8125
FDY16,OUT049,3080.8125
FDJ20,OUT035,2189.5
FDV43,OUT035,855.5
FDZ32,OUT027,3213.3125
FDR23,OUT046,2770.3125
FDN24,OUT035,1004.5
FDE34,OUT027,4346.3125
FDU31,OUT013,3532.8125
FDW33,OUT018,1433.0
FDU26,OUT046,1928.3125
FDE20,OUT027,4212.3125
NCW05,OUT035,1799.5
FDB22,OUT018,2128.0
FDO56,OUT046,1908.3125
FDA19,OUT027,3530.3125
DRI39,OUT045,829.8125
FDH52,OUT018,763.0
FDZ50,OUT035,3088.5
NCN42,OUT035,2485.5
FDB53,OUT013,2382.8125
DRG11,OUT017,1838.8125
DRK11,OUT027,3822.3125
FDQ60,OUT017,2094.8125
FDT36,OUT017,686.8125
DRG25,OUT018,2657.0
DRJ23,OUT046,3011.3125
FDG05,OUT035,2716.5
NCK06,OUT018,1647.0
FDU52,OUT017,2565.8125
FDW07,OUT018,1172.0
NCM17,OUT045,654.3125
FDA22,OUT045,2608.8125
NCA41,OUT018,2783.0
FDF38,OUT035,906.5
FDH52,OUT046,1072.3125
FDY58,OUT019,1684.3125
FDZ16,OUT045,3053.8125
NCM18,OUT017,1081.8125
FDA22,OUT018,2368.0
NCJ43,OUT035,2931.5
FDI34,OUT027,5134.3125
FDG56,OUT046,1048.3125
FDS34,OUT046,1901.3125
DRC01,OUT035,1022.5
FDQ04,OUT035,804.5
FDK04,OUT035,1107.5
FDT51,OUT049,1920.8125
FDV26,OUT017,3263.8125
FDS04,OUT049,2384.8125
FDW43,OUT018,3383.0
FDQ28,OUT010,588.0625
NCK06,OUT017,2028.8125
FDS23,OUT018,1776.0
FDZ36,OUT019,1133.3125
FDE56,OUT018,765.0
FDW10,OUT027,4230.3125
NCN14,OUT045,2844.3125
NCQ18,OUT045,1472.3125
FDW08,OUT017,1799.8125
FDU43,OUT035,3935.5
FDR33,OUT010,-169.9375
FDM24,OUT010,537.0625
NCZ05,OUT046,1627.8125
NCV41,OUT035,1929.5
FDV11,OUT018,2531.0
NCY05,OUT035,747.5
FDV44,OUT018,2767.0
FDW32,OUT049,1500.8125
NCU18,OUT027,3701.3125
NCC43,OUT035,4083.5
FDW19,OUT013,1860.8125
FDN31,OUT035,3176.5
FDI48,OUT045,826.8125
FDS24,OUT017,1603.8125
FDF46,OUT049,1940.8125
DRG23,OUT017,2503.8125
FDG14,OUT018,2177.0
NCY30,OUT049,2926.8125
FDO28,OUT018,1675.0
DRD24,OUT035,2401.5
FDI33,OUT049,1562.8125
FDN32,OUT046,2959.3125
FDR16,OUT045,3343.8125
FDF26,OUT046,2494.3125
NCN29,OUT018,541.0
FDE20,OUT045,2676.8125
FDA46,OUT046,3033.3125
FDU28,OUT045,2954.8125
FDQ48,OUT045,1602.8125
FDV36,OUT013,2090.8125
FDR14,OUT018,561.0
FDP23,OUT017,3535.8125
FDP56,OUT013,881.8125
FDK48,OUT010,-639.9375
FDR48,OUT046,2416.3125
NCY29,OUT049,1009.8125
FDM22,OUT018,657.0
DRJ01,OUT013,2584.8125
FDZ43,OUT045,3840.8125
FDV03,OUT035,2602.5
FDX11,OUT027,4373.3125
NCA41,OUT027,4507.3125
FDE38,OUT017,2758.8125
FDI27,OUT018,539.0
FDN32,OUT013,2955.8125
NCN43,OUT017,2035.3125
FDB47,OUT027,4728.3125
FDV03,OUT017,2575.8125
NCN30,OUT045,1500.3125
NCV54,OUT010,3.8125
FDV07,OUT013,1829.8125
FDP07,OUT049,3242.8125
FDK48,OUT018,936.0
FDM15,OUT019,577.3125
FDY19,OUT027,3339.3125
FDK46,OUT046,4102.3125
FDY11,OUT045,1073.8125
FDH09,OUT046,870.3125
FDO08,OUT027,4132.3125
FDU14,OUT013,3996.8125
FDD22,OUT027,3253.3125
FDM27,OUT017,2634.8125
FDL02,OUT027,3195.3125
NCA17,OUT035,2478.5
FDE38,OUT019,731.3125
NCG07,OUT049,3063.8125
DRC27,OUT013,3910.8125
FDA27,OUT035,4233.5
FDW40,OUT045,2236.8125
DRI11,OUT013,1864.8125
FDN50,OUT046,1590.3125
FDR12,OUT046,2768.3125
FDT34,OUT027,3106.3125
FDW11,OUT035,1155.5
NCO30,OUT027,4351.3125
FDZ34,OUT017,3189.8125
FDU45,OUT017,1964.8125
NCD42,OUT035,768.5
FDX25,OUT045,2828.8125
NCR29,OUT046,904.8125
FDX43,OUT019,740.3125
FDB04,OUT010,-471.9375
FDR49,OUT027,2211.3125
FDS39,OUT018,1987.0
FDW58,OUT045,1651.8125
FDG22,OUT019,-1196.6875
FDG31,OUT017,1137.8125
NCV53,OUT027,5233.3125
DRJ37,OUT035,2525.5
FDV07,OUT035,1946.5
FDW52,OUT018,2417.0
FDT15,OUT045,2909.8125
FDD02,OUT018,1641.0
FDM16,OUT035,1404.5
NCE55,OUT046,2759.8125
FDB57,OUT018,3289.0
FDQ04,OUT013,747.8125
FDQ47,OUT019,-1313.6875
FDY14,OUT019,2256.3125
DRK37,OUT017,3101.8125
FDO25,OUT017,3403.8125
FDL57,OUT046,4145.3125
NCK29,OUT018,1677.0
FDK46,OUT027,5568.3125
NCB43,OUT010,1002.8125
DRE01,OUT027,5217.3125
FDC46,OUT018,2640.0
FDQ23,OUT045,1615.8125
FDX38,OUT049,976.8125
FDG60,OUT018,3450.0
FDW55,OUT017,4081.8125
FDP39,OUT013,855.8125
FDB20,OUT018,997.0
FDV21,OUT017,2086.8125
FDZ02,OUT013,1643.8125
FDP19,OUT027,3498.3125
FDA38,OUT035,3972.5
FDH22,OUT045,1941.8125
DRM11,OUT045,4040.8125
FDO12,OUT027,4546.3125
FDT14,OUT049,2048.8125
FDW34,OUT010,1940.0625
FDG04,OUT027,4446.3125
FDW59,OUT018,1112.0
FDR33,OUT018,1474.0
FDP32,OUT013,2087.8125
FDL13,OUT027,5172.3125
FDD22,OUT013,1840.8125
FDV40,OUT027,2638.3125
NCD55,OUT046,682.8125
FDQ20,OUT010,-1201.9375
FDD28,OUT045,904.8125
FDC39,OUT045,3236.8125
NCR17,OUT049,1966.8125
DRO35,OUT018,1573.0
FDF40,OUT049,4092.8125
FDR31,OUT018,2071.0
NCQ41,OUT017,3190.3125
FDP38,OUT046,831.3125
NCU54,OUT027,4731.3125
FDG22,OUT018,370.0
DRK59,OUT013,3727.8125
FDC37,OUT046,1709.3125
NCO42,OUT013,2342.8125
NCT42,OUT017,2479.8125
FDX27,OUT035,1699.5
FDV40,OUT018,956.0
FDT45,OUT027,2359.3125
FDS47,OUT019,-490.6875
FDR45,OUT035,3919.5
FDB03,OUT045,3733.8125
FDO49,OUT035,1072.5
FDU60,OUT027,4162.3125
FDB26,OUT018,642.0
FDB46,OUT017,3526.8125
FDQ37,OUT019,1181.3125
FDN03,OUT017,4101.8125
NCX30,OUT045,3848.3125
FDK32,OUT019,615.3125
DRM47,OUT013,3061.8125
NCO02,OUT046,1076.8125
FDP04,OUT013,1096.8125
NCO43,OUT049,1707.8125
FDD59,OUT013,1409.8125
FDQ10,OUT017,2834.8125
FDW45,OUT035,2508.5
NCK30,OUT049,4103.8125
FDU31,OUT018,3175.0
NCQ17,OUT019,519.3125
FDN01,OUT017,2894.8125
FDZ19,OUT049,2862.8125
DRG37,OUT017,2575.8125
FDE32,OUT045,580.8125
FDO34,OUT049,2770.8125
FDM04,OUT019,-1031.6875
FDZ25,OUT049,2878.8125
FDU08,OUT049,1706.8125
NCW30,OUT045,4004.3125
NCM18,OUT013,999.8125
FDS22,OUT035,916.5
NCH18,OUT017,3946.8125
FDC23,OUT013,2877.8125
FDY46,OUT013,2992.8125
NCU06,OUT046,3597.8125
FDX57,OUT045,1574.8125
FDX36,OUT027,5027.3125
FDL16,OUT045,678.8125
FDT16,OUT010,2264.0625
FDN16,OUT018,1416.0
FDC03,OUT046,3150.3125
DRF60,OUT013,3797.8125
FDS27,OUT027,4604.3125
FDP33,OUT010,2100.0625
FDJ36,OUT018,1371.0
NCR42,OUT013,564.8125
FDV14,OUT017,1501.8125
NCP42,OUT035,3221.5
FDB50,OUT027,2704.3125
NCC30,OUT027,4241.3125
FDA23,OUT018,1352.0
FDW16,OUT017,1624.8125
FDQ52,OUT010,1971.0625
FDB58,OUT049,2440.8125
NCP29,OUT049,1123.8125
NCM05,OUT045,4068.3125
FDO25,OUT013,3349.8125
NCM54,OUT046,2025.8125
NCL54,OUT046,2727.8125
FDL39,OUT010,1000.0625
FDF53,OUT018,2626.0
NCQ42,OUT035,2171.5
FDF58,OUT013,1076.8125
FDZ04,OUT035,1194.5
FDE26,OUT019,366.3125
FDS60,OUT017,2956.8125
FDV58,OUT017,3222.8125
FDM04,OUT045,850.8125
FDE08,OUT035,2476.5
NCB43,OUT049,3032.8125
FDU11,OUT010,-3.9375
FDF22,OUT019,1461.3125
FDE24,OUT013,2271.8125
DRJ49,OUT046,2100.3125
NCQ53,OUT035,3856.5
NCL41,OUT013,615.8125
FDR22,OUT013,1868.8125
FDH04,OUT035,1686.5
DRH15,OUT045,636.8125
FDY40,OUT049,960.8125
NCI17,OUT035,1683.5
NCC18,OUT013,2739.8125
FDY28,OUT027,4848.3125
FDB45,OUT027,3130.3125
NCL30,OUT018,1732.0
FDM10,OUT017,3467.8125
FDH22,OUT027,3479.3125
NCZ53,OUT017,3096.8125
NCI18,OUT013,3540.8125
FDH14,OUT027,3763.3125
FDR36,OUT027,2214.3125
FDW01,OUT045,2345.8125
FDK02,OUT027,3356.3125
FDJ02,OUT018,2120.0
FDU55,OUT013,4148.8125
NCV18,OUT027,2785.3125
FDH14,OUT018,1980.0
FDZ37,OUT045,1438.8125
FDX49,OUT049,3812.8125
NCD43,OUT046,1667.8125
FDZ07,OUT013,1087.8125
FDK43,OUT035,2170.5
FDR32,OUT018,3398.0
FDT39,OUT013,2503.8125
NCV54,OUT017,2010.3125
FDF38,OUT018,484.0
FDV60,OUT046,3162.3125
FDH44,OUT027,3826.3125
FDS21,OUT046,1060.3125
NCL41,OUT045,518.3125
FDM46,OUT017,1588.8125
FDU27,OUT045,788.8125
NCJ54,OUT017,3765.3125
DRG51,OUT018,2351.0
NCA29,OUT019,806.3125
FDR47,OUT045,3008.8125
NCL19,OUT027,3703.3125
DRG01,OUT049,1329.8125
FDG10,OUT046,1010.3125
NCV05,OUT049,2504.8125
NCH18,OUT019,1932.3125
FDV14,OUT018,1123.0
DRJ23,OUT035,3153.5
DRJ11,OUT046,2958.3125
FDZ03,OUT017,3099.8125
FDI27,OUT010,-1081.9375
FDJ14,OUT018,1111.0
FDU32,OUT017,2054.8125
FDD47,OUT027,4193.3125
DRF36,OUT035,3152.5
FDM21,OUT046,4071.3125
FDV10,OUT018,498.0
FDH60,OUT018,2864.0
FDX47,OUT010,622.0625
FDT19,OUT019,892.3125
FDO11,OUT045,3942.8125
FDH24,OUT027,3967.3125
FDL02,OUT018,1486.0
FDB02,OUT049,2952.8125
FDA43,OUT046,3090.3125
FDG52,OUT045,709.8125
DRC12,OUT013,3027.8125
FDY37,OUT018,2041.0
NCU18,OUT045,2160.3125
FDU09,OUT035,1116.5
DRJ25,OUT027,2231.3125
DRE12,OUT018,1527.0
DRL47,OUT017,2098.8125
DRK01,OUT046,1526.3125
FDC22,OUT019,1157.3125
FDG44,OUT013,912.8125
FDW04,OUT035,2289.5
FDK09,OUT049,3686.8125
NCN43,OUT035,2085.5
FDG04,OUT049,3080.8125
FDH32,OUT010,-399.9375
DRI47,OUT017,2412.8125
DRE15,OUT013,1257.8125
FDY11,OUT035,1313.5
FDO60,OUT049,856.8125
FDQ20,OUT018,420.0
FDO57,OUT027,3996.3125
FDT14,OUT019,38.3125
FDA57,OUT049,788.8125
DRN35,OUT017,692.8125
FDJ03,OUT046,880.3125
FDX28,OUT017,1738.8125
DRE25,OUT045,1383.8125
FDR09,OUT046,4095.3125
FDB23,OUT035,3784.5
FDO08,OUT045,2586.8125
FDQ23,OUT049,1728.8125
FDW04,OUT013,2176.8125
DRK13,OUT010,1175.0625
NCL17,OUT027,3683.3125
FDY21,OUT035,3212.5
FDJ38,OUT027,4503.3125
FDA37,OUT019,178.3125
FDV43,OUT013,772.8125
FDL36,OUT046,1470.3125
FDD53,OUT045,626.8125
FDZ19,OUT010,868.0625
FDV21,OUT045,1916.8125
NCL54,OUT018,2449.0
DRI47,OUT027,3738.3125
DRG03,OUT049,2557.8125
FDG21,OUT013,2451.8125
FDW03,OUT018,1455.0
NCI55,OUT046,1930.8125
DRC36,OUT019,935.3125
FDH22,OUT017,2141.8125
FDV20,OUT045,2025.8125
NCU41,OUT027,4481.3125
FDN46,OUT027,3160.3125
FDK50,OUT045,2517.8125
NCA05,OUT027,3791.3125
DRH01,OUT018,2446.0
FDT08,OUT018,2102.0
FDM08,OUT018,3320.0
FDZ07,OUT035,1188.5
FDS22,OUT017,925.8125
FDV35,OUT027,3920.3125
FDI28,OUT010,-634.9375
FDW58,OUT027,3198.3125
FDT52,OUT045,3852.8125
FDY34,OUT046,2667.3125
FDR10,OUT046,2564.3125
FDK57,OUT017,2039.8125
FDR02,OUT027,3208.3125
FDX49,OUT046,3736.3125
FDQ20,OUT046,687.3125
DRK23,OUT045,3887.8125
NCW06,OUT046,3019.8125
FDR31,OUT017,2481.8125
NCE43,OUT013,2674.8125
DRO59,OUT027,2677.3125
FDN09,OUT049,3970.8125
FDR11,OUT046,2588.3125
FDO57,OUT013,2588.8125
NCX18,OUT017,3214.8125
FDB05,OUT018,3640.0
FDQ08,OUT018,768.0
NCG43,OUT035,1641.5
FDJ56,OUT013,1637.8125
FDA13,OUT010,-1315.9375
FDO56,OUT017,2015.8125
FDB37,OUT018,3580.0
FDZ02,OUT018,1331.0
FDQ24,OUT046,3946.3125
FDM16,OUT013,1295.8125
FDU35,OUT049,1710.8125
FDT35,OUT035,2885.5
NCX30,OUT049,3995.8125
FDG04,OUT017,3083.8125
FDI12,OUT035,1583.5
FDE35,OUT035,1193.5
NCP14,OUT027,3115.3125
NCY53,OUT045,1681.3125
FDP49,OUT017,1067.8125
FDQ04,OUT017,808.8125
FDM39,OUT035,2978.5
FDO58,OUT019,698.3125
FDC56,OUT017,1996.8125
NCQ54,OUT046,2652.8125
FDV10,OUT027,2221.3125
NCK17,OUT046,667.8125
NCF55,OUT027,2059.3125
FDV33,OUT013,4189.8125
NCH29,OUT019,-343.6875
FDA37,OUT027,3504.3125
FDH46,OUT018,1412.0
FDS25,OUT035,1943.5
FDH04,OUT027,2955.3125
FDX52,OUT046,3082.3125
NCD42,OUT017,727.8125
FDW47,OUT017,2052.8125
FDL25,OUT027,2985.3125
NCJ06,OUT010,-8.1875
FDY09,OUT013,2797.8125
FDS40,OUT046,646.3125
FDH41,OUT017,3499.8125
FDG38,OUT035,1576.5
FDU03,OUT027,4362.3125
FDV20,OUT046,2094.3125
DRB13,OUT045,3003.8125
NCQ30,OUT013,1934.8125
NCH06,OUT013,3870.8125
FDU50,OUT018,1580.0
NCO42,OUT019,410.3125
FDW09,OUT018,1076.0
FDH04,OUT013,1550.8125
FDC21,OUT045,1710.8125
FDL21,OUT049,842.8125
FDM46,OUT010,-453.9375
FDT22,OUT019,-923.6875
FDB28,OUT035,3276.5
FDI12,OUT018,1193.0
FDA28,OUT045,2002.8125
FDF59,OUT013,2073.8125
FDM45,OUT027,3451.3125
FDQ56,OUT017,1437.8125
FDR46,OUT049,2406.8125
FDT01,OUT013,3416.8125
FDD16,OUT027,2668.3125
NCU30,OUT010,661.8125
FDM40,OUT010,346.0625
FDI56,OUT035,1633.5
NCS30,OUT013,2044.8125
FDU08,OUT017,1707.8125
FDX51,OUT027,4597.3125
FDA43,OUT045,3039.8125
FDX59,OUT010,-1334.9375
FDC37,OUT018,1427.0
FDP58,OUT013,3479.8125
NCY42,OUT035,2399.5
FDF21,OUT018,2783.0
FDU10,OUT027,2153.3125
DRL47,OUT018,1710.0
FDA58,OUT018,3469.0
FDJ22,OUT049,3152.8125
FDK50,OUT046,2564.3125
FDO38,OUT035,1410.5
DRF60,OUT035,3928.5
NCZ42,OUT019,1847.3125
FDD35,OUT049,2024.8125
FDL25,OUT045,1462.8125
FDJ16,OUT013,966.8125
DRK59,OUT049,3801.8125
FDI50,OUT046,3710.3125
NCB19,OUT045,1308.3125
DRI37,OUT035,1099.5
FDA14,OUT027,3809.3125
FDC08,OUT018,3364.0
FDS45,OUT046,1731.3125
FDI21,OUT049,1186.8125
DRJ47,OUT035,2893.5
DRE37,OUT027,4423.3125
FDT55,OUT018,2293.0
NCG42,OUT027,3499.3125
FDA31,OUT049,2802.8125
NCW42,OUT046,3487.8125
FDF50,OUT017,3207.8125
FDK56,OUT049,3054.8125
FDX10,OUT035,810.5
NCK07,OUT027,4027.3125
FDZ49,OUT017,3641.8125
FDR33,OUT013,1778.8125
FDO44,OUT018,1498.0
FDA20,OUT046,2958.3125
NCL30,OUT045,1956.3125
FDI05,OUT019,-663.6875
FDQ12,OUT018,3332.0
FDH47,OUT017,1683.8125
FDH34,OUT018,2672.0
FDF29,OUT046,2156.3125
FDG40,OUT018,308.0
NCE18,OUT017,4033.3125
FDP21,OUT010,1139.0625
FDY50,OUT013,1459.8125
FDB36,OUT049,2222.8125
NCZ29,OUT049,2103.8125
FDU20,OUT018,1680.0
FDO56,OUT013,1965.8125
FDW31,OUT049,3286.8125
DRH59,OUT013,1239.8125
NCB30,OUT017,3208.8125
FDK43,OUT027,3499.3125
FDW43,OUT045,3610.8125
NCL19,OUT017,2345.8125
FDJ27,OUT046,1652.3125
FDC45,OUT046,2684.3125
FDY40,OUT035,1046.5
NCM41,OUT035,1613.5
NCK18,OUT019,735.3125
FDP37,OUT049,2146.8125
FDA27,OUT027,5543.3125
NCX30,OUT035,4038.5
FDR09,OUT017,4147.8125
FDG08,OUT027,4219.3125
NCU30,OUT013,2644.8125
FDB16,OUT017,1530.8125
FDM16,OUT017,1361.8125
FDC48,OUT013,1363.8125
NCF18,OUT046,2972.8125
FDU46,OUT018,1187.0
FDH41,OUT018,3108.0
NCN42,OUT010,410.8125
FDU49,OUT046,1486.3125
FDB20,OUT027,2713.3125
FDG50,OUT019,-434.6875
FDW20,OUT045,1900.8125
NCO55,OUT049,1814.8125
FDX48,OUT046,2510.3125
FDU48,OUT046,2115.3125
FDR48,OUT019,511.3125
FDK27,OUT013,2006.8125
FDT35,OUT013,2727.8125
FDN12,OUT049,1862.8125
NCE31,OUT019,-1373.6875
FDL21,OUT017,857.8125
FDV56,OUT017,1879.8125
FDR16,OUT017,3543.8125
NCP41,OUT049,1829.8125
FDJ27,OUT013,1707.8125
FDA07,OUT017,2115.8125
FDK55,OUT049,1544.8125
FDM33,OUT049,3586.8125
FDY46,OUT046,2970.3125
FDD36,OUT046,1894.3125
FDB12,OUT027,3130.3125
FDF28,OUT019,171.3125
NCE07,OUT019,390.3125
FDW50,OUT027,4067.3125
NCW18,OUT017,3843.8125
NCJ17,OUT019,-582.6875
DRZ24,OUT010,13.0625
FDS07,OUT035,1985.5
NCW05,OUT010,-246.1875
FDZ22,OUT018,1069.0
FDK02,OUT046,1880.3125
FDZ45,OUT027,4564.3125
FDL25,OUT046,1506.3125
FDS08,OUT045,2715.8125
NCZ42,OUT027,5161.3125
FDX57,OUT035,1766.5
FDF21,OUT046,3064.3125
FDJ56,OUT018,1274.0
FDX10,OUT013,690.8125
DRG48,OUT035,2445.5
DRN37,OUT046,2639.3125
NCY41,OUT018,285.0
FDN28,OUT045,1654.8125
FDE34,OUT045,2804.8125
FDR10,OUT045,2546.8125
FDC32,OUT017,1588.8125
DRG13,OUT046,2597.3125
FDP59,OUT049,1830.8125
NCT53,OUT010,714.8125
FDL57,OUT027,5555.3125
FDN32,OUT010,1052.0625
FDK09,OUT018,3301.0
FDA52,OUT010,940.0625
FDC57,OUT049,3206.8125
